Date,ADS
2013-06-27,178.410176372
2013-06-28,179.36132742058
2013-07-01,178.52907025307
2013-07-02,177.85533826033
2013-07-03,178.42999201885
2013-07-05,180.6394366421
2013-07-08,182.16524144919
2013-07-09,182.08597886181
2013-07-10,181.03574957901
2013-07-11,185.88067523269
2013-07-12,188.75394402527
2013-07-15,188.29818414782
2013-07-16,186.22744905249
2013-07-17,186.3661585804
2013-07-18,187.03989057315
2013-07-19,187.04979839657
2013-07-22,187.0200749263
2013-07-23,188.55578755681
2013-07-24,188.78366749554
2013-07-25,189.52675425224
2013-07-26,189.9924219531
2013-07-29,190.25002536209
2013-07-30,191.79564581603
2013-07-31,195.95693165355
2013-08-01,201.3566954189
2013-08-02,201.23780153783
2013-08-05,203.15001145841
2013-08-06,202.76360634492
2013-08-07,201.58457535762
2013-08-08,204.2398720349
2013-08-09,204.1110703304
2013-08-12,204.79471014657
2013-08-13,205.83503160595
2013-08-14,203.4967852782
2013-08-15,197.8592337507
2013-08-16,200.68296342616
2013-08-19,198.00785110204
2013-08-20,199.74172020101
2013-08-21,199.57328720282
2013-08-22,200.38572872348
2013-08-23,200.43526784059
2013-08-26,199.48411679202
2013-08-27,194.41131119961
2013-08-28,194.7977163131
2013-08-29,196.86845140843
2013-08-30,193.89610438163
2013-09-03,194.92651801759
2013-09-04,197.01706875977
2013-09-05,196.14518029858
2013-09-06,197.59172251829
2013-09-09,201.0495528928
2013-09-10,204.03180774302
2013-09-11,205.33964043482
2013-09-12,206.13226630863
2013-09-13,204.19033291779
2013-09-16,203.16982710525
2013-09-17,207.81659629048
2013-09-18,208.80737863275
2013-09-19,208.49032828322
2013-09-20,207.81659629048
2013-09-23,206.91498435902
2013-09-24,208.74793169221
2013-09-25,207.58871635176
2013-09-26,209.23341503992
2013-09-27,207.35092858962
2013-09-30,209.52074191918
2013-10-01,212.38410288833
2013-10-02,211.95806648116
2013-10-03,210.51152426145
2013-10-04,215.85184108627
2013-10-07,213.99907810623
2013-10-08,213.52350258194
2013-10-09,212.03732906854
2013-10-10,218.33870476536
2013-10-11,221.48939261377
2013-10-14,223.5601277091
2013-10-15,221.82625861014
2013-10-16,223.41151035776
2013-10-17,224.97694645855
2013-10-18,228.94998365104
2013-10-21,230.47578845813
2013-10-22,230.18846157887
2013-10-23,231.17924392114
2013-10-24,233.62647630654
2013-10-25,232.30873579132
2013-10-28,231.43684733013
2013-10-29,233.91380318579
2013-10-30,233.27970248674
2013-10-31,234.87486205779
2013-11-01,234.59744300196
2013-11-04,237.35181791346
2013-11-05,237.81748561432
2013-11-06,240.96817346273
2013-11-07,235.26126717128
2013-11-08,240.62139964294
2013-11-11,242.37508438875
2013-11-12,241.89950886446
2013-11-13,246.18959640648
2013-11-14,248.9538791414
2013-11-15,246.81378928211
2013-11-18,246.1103338191
2013-11-19,245.41678617951
2013-11-20,242.32554527164
2013-11-21,240.89881869877
2013-11-22,241.02762040327
2013-11-25,240.58176834925
2013-11-26,238.50112543049
2013-11-27,239.40273736195
2013-11-29,240.02693023758
2013-12-02,237.72831520352
2013-12-03,238.7686366629
2013-12-04,238.86771489713
2013-12-05,239.19467307008
2013-12-06,246.40756852178
2013-12-09,243.57393102289
2013-12-10,245.00065759576
2013-12-11,241.45365681044
2013-12-12,243.70273272739
2013-12-13,248.5575662045
2013-12-16,246.34812158124
2013-12-17,245.83291476326
2013-12-18,251.82714793398
2013-12-19,248.68636790899
2013-12-20,248.19097673786
2013-12-23,253.51147791583
2013-12-24,251.87668705109
2013-12-26,252.94673198074
2013-12-27,255.7704616562
2013-12-30,257.65294810651
2013-12-31,260.50640125224
2014-01-02,259.9218396703
2014-01-03,261.26930365578
2014-01-06,255.90917118412
2014-01-07,252.83774592309
2014-01-08,255.61193648144
2014-01-09,256.58290317686
2014-01-10,255.87944771385
2014-01-13,248.69627573241
2014-01-14,253.46193879872
2014-01-15,251.16332376466
2014-01-16,252.60986598437
2014-01-17,254.52207590494
2014-01-21,252.38198604565
2014-01-22,259.52552673339
2014-01-23,253.58083267979
2014-01-24,247.41816651089
2014-01-27,239.7296955349
2014-01-28,243.62347014001
2014-01-29,242.69213473828
2014-01-30,246.65526410734
2014-01-31,237.45089614769
2014-02-03,233.55712154258
2014-02-04,234.49836476773
2014-02-05,232.04122455891
2014-02-06,256.16677459311
2014-02-07,262.63658328811
2014-02-10,265.52966772753
2014-02-11,271.3752835469
2014-02-12,273.9513176368
2014-02-13,276.82458642937
2014-02-14,277.52804189238
2014-02-18,281.31283043984
2014-02-19,278.1026956509
2014-02-20,281.61006514252
2014-02-21,280.34186374442
2014-02-24,283.66098459101
2014-02-25,282.84854307035
2014-02-26,282.6503866019
2014-02-27,281.64969643621
2014-02-28,282.48195360372
2014-03-03,275.63564761865
2014-03-04,284.4833339351
2014-03-05,281.3821852038
2014-03-06,283.50245941625
2014-03-07,285.12734245757
2014-03-10,281.58034167225
2014-03-11,282.74946483613
2014-03-12,283.24485600726
2014-03-13,275.57620067812
2014-03-14,276.02205273214
2014-03-17,279.19255622739
2014-03-18,285.37503804314
2014-03-19,281.78840596413
2014-03-20,291.55751985888
2014-03-21,283.85914105947
2014-03-24,278.06306435721
2014-03-25,275.93288232133
2014-03-26,270.017911738
2014-03-27,270.71145937759
2014-03-28,271.70224171985
2014-03-31,269.93864915062
2014-04-01,270.04763520827
2014-04-02,269.37390321552
2014-04-03,263.87506121594
2014-04-04,260.26861349009
2014-04-07,254.0663160275
2014-04-08,253.85825173563
2014-04-09,262.63658328811
2014-04-10,251.42092717365
2014-04-11,244.10895348772
2014-04-14,249.44927031254
2014-04-15,254.98774360581
2014-04-16,261.63589312242
2014-04-17,242.80112079593
2014-04-21,241.958955805
2014-04-22,239.53153906645
2014-04-23,239.84858941597
2014-04-24,239.075779189
2014-04-25,233.94352665606
2014-04-28,232.77440349219
2014-04-29,237.64905261614
2014-04-30,239.67024859436
2014-05-01,237.47071179453
2014-05-02,236.68799374414
2014-05-05,237.95619514224
2014-05-06,236.80688762521
2014-05-07,231.51610991751
2014-05-08,233.33914942728
2014-05-09,234.24076135874
2014-05-12,240.3836118808
2014-05-13,241.75089151312
2014-05-14,238.81817578001
2014-05-15,232.81403478588
2014-05-16,237.69859173325
2014-05-19,237.55988220533
2014-05-20,235.83592092979
2014-05-21,240.15573194207
2014-05-22,241.69144457259
2014-05-23,246.58590934339
2014-05-27,250.55894653588
2014-05-28,250.96516729621
2014-05-29,254.46262896441
2014-05-30,253.68981873744
2014-06-02,258.42575833348
2014-06-03,255.09672966346
2014-06-04,255.31470177876
2014-06-05,255.95871030123
2014-06-06,263.74625951145
2014-06-09,264.78658097083
2014-06-10,263.47874827904
2014-06-11,264.57851667895
2014-06-12,260.77391248465
2014-06-13,267.33289159046
2014-06-16,271.12758796134
2014-06-17,269.97828044431
2014-06-18,270.2358838533
2014-06-19,268.72989469305
2014-06-20,272.8614570603
2014-06-23,277.10200548521
2014-06-24,277.43887148158
2014-06-25,278.16214259143
2014-06-26,276.38864219877
2014-06-27,279.31145010846
2014-06-30,278.65753376257
2014-07-01,282.26398148842
2014-07-02,278.36029905989
2014-07-03,282.17481107761
2014-07-07,276.71560037172
2014-07-08,274.3476305737
2014-07-09,274.02067240076
2014-07-10,271.46445395771
2014-07-11,272.82182576661
2014-07-14,276.01214490871
2014-07-15,273.19832305668
2014-07-16,272.63357712158
2014-07-17,272.48495977024
2014-07-18,268.17505658138
2014-07-21,268.5317382246
2014-07-22,269.79003179928
