Date,AMAT
2016-04-20,20.762781137387
2016-04-21,20.571260686971
2016-04-22,20.723494891148
2016-04-25,20.566349906191
2016-04-26,20.890461437664
2016-04-27,21.037784861061
2016-04-28,20.438669605914
2016-04-29,20.104736512881
2016-05-02,19.947591527925
2016-05-03,19.741338735169
2016-05-04,19.495799696175
2016-05-05,19.495799696175
2016-05-06,19.515442819294
2016-05-09,19.535085942414
2016-05-10,19.623479996452
2016-05-11,19.652944681131
2016-05-12,19.279725341859
2016-05-13,19.26008221874
2016-05-16,19.495799696175
2016-05-17,19.289546903419
2016-05-18,19.564550627093
2016-05-19,19.554729065533
2016-05-20,22.255658494474
2016-05-23,22.491375971909
2016-05-24,23.169063719535
2016-05-25,23.336741064461
2016-05-26,23.405784677078
2016-05-27,24.106084176476
2016-05-31,24.086357430014
2016-06-01,24.04690393709
2016-06-02,24.184991162324
2016-06-03,24.056767310321
2016-06-06,23.83977309924
2016-06-07,23.83977309924
2016-06-08,23.898953338626
2016-06-09,24.086357430014
2016-06-10,23.74113936693
2016-06-13,23.612915514928
2016-06-14,23.415648050309
2016-06-15,23.376194557385
2016-06-16,23.366331184154
2016-06-17,23.109883480149
2016-06-20,23.307150944768
2016-06-21,23.504418409387
2016-06-22,23.642505634621
2016-06-23,24.184991162324
2016-06-24,22.912616015529
2016-06-27,21.985458931819
2016-06-28,22.626578191832
2016-06-29,23.238107332151
2016-06-30,23.642505634621
2016-07-01,23.563598648773
2016-07-05,23.514281782618
2016-07-06,23.672095754314
2016-07-07,23.958133578012
2016-07-08,24.589389464793
2016-07-11,24.806383675875
2016-07-12,25.06283137988
2016-07-13,25.556000041428
2016-07-14,25.743404132816
2016-07-15,25.980125090359
2016-07-18,26.236572794364
2016-07-19,26.029441956514
2016-07-20,26.285889660519
2016-07-21,25.871627984819
2016-07-22,26.009715210052
2016-07-25,26.128075688824
2016-07-26,26.443703632215
2016-07-27,26.532473991293
2016-07-28,26.256299540826
2016-07-29,25.930808224204
2016-08-01,25.911081477743
2016-08-02,25.615180280814
2016-08-03,25.842037865126
2016-08-04,26.009715210052
2016-08-05,26.443703632215
2016-08-08,26.463430378677
2016-08-09,26.423976885753
2016-08-10,26.049168702976
2016-08-11,26.453567005446
2016-08-12,26.80864844176
2016-08-15,27.094686265458
2016-08-16,26.848101934684
2016-08-17,26.917145547301
2016-08-18,27.301817103308
2016-08-19,29.235038256577
2016-08-22,28.75173296826
2016-08-23,29.639436559047
2016-08-24,29.392028908304
2016-08-25,29.342547378155
2016-08-26,29.659229171106
2016-08-29,29.738399619344
2016-08-30,29.679021783166
2016-08-31,29.53057719272
2016-09-01,29.975910964058
2016-09-02,29.708710701255
2016-09-06,29.669125477136
2016-09-07,29.599851334928
2016-09-08,29.481095662571
2016-09-09,28.560739201806
2016-09-12,29.283169541977
2016-09-13,29.075347115352
2016-09-14,29.124828645501
