Date,ACN
2015-05-05,89.037117090998
2015-05-06,88.419133897094
2015-05-07,89.835741526198
2015-05-08,91.166782251531
2015-05-11,91.280871456559
2015-05-12,90.719932865169
2015-05-13,90.967126142731
2015-05-14,92.20309253054
2015-05-15,92.241122265549
2015-05-18,92.659449350654
2015-05-19,92.393241205587
2015-05-20,92.269644566806
2015-05-21,92.060481024254
2015-05-22,91.642153939149
2015-05-26,91.356930926578
2015-05-27,92.00343642174
2015-05-28,92.136540494273
2015-05-29,91.309393757816
2015-06-01,91.452005264102
2015-06-02,91.585109336635
2015-06-03,92.20309253054
2015-06-04,91.20481198654
2015-06-05,90.700917997664
2015-06-08,90.101949671265
2015-06-09,90.263576045055
2015-06-10,91.76575057793
2015-06-11,92.146047928025
2015-06-12,91.366438360331
2015-06-15,91.071707914007
2015-06-16,91.936884385473
2015-06-17,92.155555361778
2015-06-18,92.516837844368
2015-06-19,92.241122265549
2015-06-22,93.733789364672
2015-06-23,93.410536617091
2015-06-24,92.954179796977
2015-06-25,94.579950968634
2015-06-26,94.123594148519
2015-06-29,91.917869517968
2015-06-30,92.012943855492
2015-07-01,93.229895375796
2015-07-02,92.535852711873
2015-07-06,92.545360145625
2015-07-07,93.819356268443
2015-07-08,92.811568290692
2015-07-09,92.935164929473
2015-07-10,93.914430605967
2015-07-13,95.597246380138
2015-07-14,95.777887621433
2015-07-15,95.026800354995
2015-07-16,96.452915417852
2015-07-17,95.530694343871
2015-07-20,95.758872753928
2015-07-21,95.4451274401
2015-07-22,97.289569588061
2015-07-23,97.375136491832
2015-07-24,96.186707272785
2015-07-27,95.4451274401
2015-07-28,96.681093827909
2015-07-29,97.403658793089
2015-07-30,97.603314901889
2015-07-31,98.031149420746
2015-08-03,98.12622375827
2015-08-04,98.32587986707
2015-08-05,99.352682712326
2015-08-06,98.021641986994
2015-08-07,98.630117747146
2015-08-10,100.01820307499
2015-08-11,98.477998807108
2015-08-12,98.658640048403
2015-08-13,98.297357565812
2015-08-14,98.354402168327
2015-08-17,98.382924469584
2015-08-18,98.744206952174
2015-08-19,97.802971010689
2015-08-20,95.0458152225
2015-08-21,92.345704036825
