Date,ALLE
2017-10-19,87.74
2017-10-20,88.02
2017-10-23,87.31
2017-10-24,88.48
2017-10-25,86.5
2017-10-26,80.7
2017-10-27,80.29
2017-10-30,81.97
2017-10-31,83.39
2017-11-01,82.73
2017-11-02,82.23
2017-11-03,82.02
2017-11-06,83.09
2017-11-07,83.53
2017-11-09,82.08
2017-11-10,83.13
2017-11-13,83.94
2017-11-14,82.9
2017-11-15,82.03
2017-11-16,82.41
2017-11-17,82.65
2017-11-20,83.24
2017-11-21,83.4
2017-11-22,83.16
2017-11-24,82.92
2017-11-27,83.1
2017-11-28,83.33
2017-11-29,82.94
2017-11-30,84.14
2017-12-01,84.58
2017-12-04,83.43
2017-12-05,82.0
2017-12-06,81.79
2017-12-07,83.11
2017-12-08,82.46
2017-12-11,82.17
2017-12-12,82.15
2017-12-13,82.64
2017-12-14,81.68
2017-12-15,82.28
2017-12-18,82.56
2017-12-19,80.07
2017-12-20,81.0
2017-12-21,81.0
2017-12-22,80.34
2017-12-26,80.39
2017-12-27,80.0
2017-12-28,79.56
2017-12-29,79.56
2018-01-02,79.91
2018-01-03,80.25
2018-01-04,81.37
2018-01-05,81.57
2018-01-08,81.24
2018-01-09,82.93
2018-01-10,82.6
2018-01-11,84.38
2018-01-12,85.04
2018-01-16,84.07
2018-01-17,84.21
2018-01-18,84.05
2018-01-19,86.23
2018-01-22,85.8
2018-01-23,85.35
2018-01-24,85.58
2018-01-25,85.35
2018-01-26,86.37
2018-01-29,86.68
2018-01-30,85.44
2018-01-31,86.11
2018-02-01,85.17
2018-02-02,81.85
2018-02-05,79.11
2018-02-06,80.11
2018-02-07,79.96
2018-02-08,77.32
2018-02-09,78.49
2018-02-12,79.75
2018-02-13,79.65
2018-02-14,79.97
2018-02-15,82.26
2018-02-16,82.72
2018-02-20,85.66
2018-02-21,86.72
2018-02-22,86.04
2018-02-23,86.17
2018-02-26,87.85
2018-02-27,86.97
2018-02-28,84.11
2018-03-01,82.07
2018-03-02,82.23
2018-03-05,83.01
2018-03-06,83.92
2018-03-07,83.93
2018-03-08,84.76
2018-03-09,87.21
2018-03-12,87.4
2018-03-13,86.09
2018-03-14,85.36
2018-03-15,85.48
2018-03-16,85.88
2018-03-19,85.25
2018-03-20,85.63
2018-03-21,85.94
2018-03-22,84.6
2018-03-23,82.96
2018-03-26,84.56
2018-03-27,84.0
