Date,ABBV
2016-09-08,61.213913535915
2016-09-09,60.545013450446
2016-09-12,61.233024966928
2016-09-13,60.525902019433
2016-09-14,60.525902019433
2016-09-15,60.535457734939
2016-09-16,60.459012010886
2016-09-19,60.115006252645
2016-09-20,60.468567726392
2016-09-21,61.252136397942
2016-09-22,62.188596517598
2016-09-23,62.093039362531
2016-09-26,61.223469251422
2016-09-27,61.701255026757
2016-09-28,61.366804984022
2016-09-29,60.029004813084
2016-09-30,60.267897700752
2016-10-03,60.420789148859
2016-10-04,60.201007692205
2016-10-05,60.573680596966
2016-10-06,60.038560528591
2016-10-07,60.134117683658
2016-10-10,60.497234872913
2016-10-11,59.618109046296
2016-10-12,59.035210400388
2016-10-13,58.977342198721
2016-10-14,58.032161571497
2016-10-17,58.003227470663
2016-10-18,59.363130209833
2016-10-19,59.247393806499
2016-10-20,59.565668915666
2016-10-21,58.813382293998
2016-10-24,58.948408097887
2016-10-25,59.363130209833
2016-10-26,58.851961095109
2016-10-27,59.276327907332
2016-10-28,55.553473600103
2016-10-31,53.798138149544
2016-11-01,54.444333068157
2016-11-02,54.772252877602
2016-11-03,53.9042298526
2016-11-04,54.048900356767
2016-11-07,56.816929336495
2016-11-08,56.720482333717
2016-11-09,60.414402540112
2016-11-10,61.726081777893
2016-11-11,60.858058752891
2016-11-14,60.73267764928
2016-11-15,60.636230646502
2016-11-16,59.353485509555
2016-11-17,59.507800714
2016-11-18,58.36972608122
2016-11-21,58.273279078442
2016-11-22,56.83621873705
2016-11-23,58.041806271775
2016-11-25,58.360081380942
2016-11-28,57.347387851773
2016-11-29,59.401709010944
2016-11-30,58.639777688998
2016-12-01,57.058046843439
