Date,AET
2014-07-29,79.159688872058
2014-07-30,77.090786402759
2014-07-31,74.954209553623
2014-08-01,76.114341779398
2014-08-04,76.955437643085
2014-08-05,75.853312028598
2014-08-06,75.717963268925
2014-08-07,72.720955019006
2014-08-08,74.190455838321
2014-08-11,73.310688900441
2014-08-12,72.923978158516
2014-08-13,74.499824431861
2014-08-14,75.060555007652
2014-08-15,75.137897156037
2014-08-18,75.447265749577
2014-08-19,76.491384752775
2014-08-20,76.868427726152
2014-08-21,76.713743429382
2014-08-22,76.15301285359
2014-08-25,76.327032687457
2014-08-26,77.438826070491
2014-08-27,78.415270693852
2014-08-28,79.19835994625
2014-08-29,79.401383085761
2014-09-02,79.208027714798
2014-09-03,79.691416142205
2014-09-04,80.213475643803
2014-09-05,81.151249192972
2014-09-08,81.16091696152
2014-09-09,82.118026047784
2014-09-10,81.605634314734
2014-09-11,80.909554979268
2014-09-12,79.469057465598
2014-09-15,79.391715317213
2014-09-16,80.580850848632
2014-09-17,80.38749547767
2014-09-18,81.122245887327
2014-09-19,80.909554979268
2014-09-22,80.290817792188
2014-09-23,79.391715317213
2014-09-24,80.967561590557
2014-09-25,79.333708705924
2014-09-26,79.30470540028
2014-09-29,78.637629370459
2014-09-30,78.308925239822
2014-10-01,77.168128551144
2014-10-02,76.752414503574
2014-10-03,78.782645898681
2014-10-06,76.539723595515
2014-10-07,75.418262443933
2014-10-08,77.371151690654
2014-10-09,76.007996325368
2014-10-10,75.079890544748
2014-10-13,73.890755013329
2014-10-14,71.739676511371
2014-10-15,71.342092470148
2014-10-16,71.206332065828
2014-10-17,73.106977726308
2014-10-20,74.134877930445
2014-10-21,76.01612924745
2014-10-22,75.725214095336
2014-10-23,76.365227429987
2014-10-24,76.307044399564
2014-10-27,76.782205814684
2014-10-28,74.891257325942
2014-10-29,77.334944603701
2014-10-30,78.159204201358
2014-10-31,80.011364003152
2014-11-03,79.759237537986
2014-11-04,81.175024611609
2014-11-05,81.708369057152
2014-11-06,82.135044613586
2014-11-07,79.798026224935
2014-11-10,81.47563693546
2014-11-11,81.941101178843
2014-11-12,81.960495522318
2014-11-13,81.999284209266
2014-11-14,81.271996328981
2014-11-17,83.609014717632
2014-11-18,84.520548860923
2014-11-19,82.959304211243
2014-11-20,83.250219363357
2014-11-21,83.744775121952
2014-11-24,84.307211082706
2014-11-25,83.98720441538
2014-11-26,84.278119567494
2014-11-28,84.59812623482
2014-12-01,84.889041386934
2014-12-02,85.664815125906
2014-12-03,86.964236138682
2014-12-04,86.489074723562
2014-12-05,87.875770281974
2014-12-08,87.390911695117
2014-12-09,86.847870077837
2014-12-10,85.015104619517
2014-12-11,85.451477347688
2014-12-12,84.656309265243
2014-12-15,84.045387445803
2014-12-16,83.046578756877
2014-12-17,84.539943204397
2014-12-18,87.400608866854
2014-12-19,88.089108060191
2014-12-22,87.672129675494
2014-12-23,86.741201188728
2014-12-24,86.876961593048
2014-12-26,87.119390886477
2014-12-29,87.032116340842
2014-12-30,87.410306038591
2014-12-31,86.139976541025
2015-01-02,86.110885025814
2015-01-05,84.947224417357
2015-01-06,85.07328764994
2015-01-07,86.779989875677
2015-01-08,89.592169679448
2015-01-09,88.283051494934
2015-01-12,86.809081390888
2015-01-13,87.836981595025
2015-01-14,87.409125158605
2015-01-15,88.002289763642
2015-01-16,90.005435806881
2015-01-20,89.4414432316
2015-01-21,92.125269969143
2015-01-22,93.457459327996
2015-01-23,91.872445711258
2015-01-26,91.639069473211
2015-01-27,91.113972937605
2015-01-28,90.131847935823
2015-01-29,91.026456848337
2015-01-30,89.285859072902
2015-02-02,89.674819469647
2015-02-03,91.580725413699
2015-02-04,93.399115268484
2015-02-05,93.92421180409
2015-02-06,91.93078977077
2015-02-09,91.152868977279
2015-02-10,93.107394970925
2015-02-11,93.797799675148
2015-02-12,94.400688290103
2015-02-13,93.467183337914
2015-02-17,93.953383833846
2015-02-18,94.215932101649
2015-02-19,93.972831853683
2015-02-20,95.217505123269
2015-02-23,97.901331860812
2015-02-24,97.405407354961
2015-02-25,96.77334671025
2015-02-26,96.569142501959
2015-02-27,96.802518740006
2015-03-02,97.726299682276
2015-03-03,97.035894978053
2015-03-04,98.941800922106
2015-03-05,99.272417259339
2015-03-06,97.891607850893
2015-03-09,98.727872703896
2015-03-10,97.395683345043
2015-03-11,97.278995226019
2015-03-12,99.301589289095
2015-03-13,101.21721924307
2015-03-16,103.14257320696
2015-03-17,102.49106454241
2015-03-18,104.51365860548
2015-03-19,105.32075142873
2015-03-20,105.63191974613
2015-03-23,106.244532371
2015-03-24,105.73888385523
2015-03-25,104.32890241703
2015-03-26,102.98698904826
2015-03-27,104.43586652613
2015-03-30,105.57357568661
2015-03-31,103.58987766321
2015-04-01,103.92049400045
2015-04-02,104.19276627817
2015-04-06,104.85399895264
2015-04-07,104.08580216906
2015-04-08,104.73883604352
2015-04-09,104.99225217391
2015-04-10,105.17744088457
2015-04-13,104.96301185117
2015-04-14,105.14820056184
2015-04-15,103.39378119762
2015-04-16,106.65895056991
2015-04-17,104.99225217391
2015-04-20,104.53415378436
2015-04-21,105.61604572563
2015-04-22,105.21642798156
2015-04-23,106.14237153489
2015-04-24,106.06439734093
2015-04-27,104.21251023426
2015-04-28,107.58489412324
2015-04-29,105.27490862703
2015-04-30,104.16377636303
2015-05-01,105.72326024233
2015-05-04,106.42502798801
2015-05-05,104.48541991313
2015-05-06,104.65111507531
2015-05-07,105.15794733608
2015-05-08,106.49325540773
2015-05-11,106.53224250472
2015-05-12,107.29249089587
2015-05-13,107.00983444275
2015-05-14,108.65703929026
2015-05-15,109.88513284521
2015-05-18,110.85006349553
2015-05-19,111.20094736837
2015-05-20,111.50309736999
2015-05-21,111.78575382311
2015-05-22,111.62005866093
2015-05-26,110.99626510921
2015-05-27,112.29258608388
2015-05-28,113.44270544487
2015-05-29,114.98269577568
2015-06-01,116.5909135262
2015-06-02,114.35890222396
2015-06-03,113.98852480262
2015-06-04,113.0430877008
2015-06-05,113.90080383441
2015-06-08,113.06258124929
2015-06-09,114.27118125574
2015-06-10,114.95345545294
2015-06-11,114.96320222718
2015-06-12,112.93587318409
2015-06-15,117.94571514635
2015-06-16,121.80543774762
2015-06-17,120.72354580635
2015-06-18,121.34733935807
2015-06-19,120.92822806551
2015-06-22,124.80744421527
2015-06-23,124.95364582895
2015-06-24,124.281118406
2015-06-25,129.24222649703
2015-06-26,126.75679906439
2015-06-29,124.05694259836
2015-06-30,124.23238453478
2015-07-01,125.63592002615
2015-07-02,122.33176355688
2015-07-06,114.45636996641
2015-07-07,112.40954737483
2015-07-08,109.81690542549
2015-07-09,109.81690542549
2015-07-10,111.6980328549
2015-07-13,111.13271994865
2015-07-14,113.06258124929
2015-07-15,112.79884995825
2015-07-16,110.28851878062
2015-07-17,110.29828660622
2015-07-20,109.00893362782
2015-07-21,108.96009449985
2015-07-22,111.23599786323
2015-07-23,109.44848577955
2015-07-24,107.4460815328
2015-07-27,107.67074152146
2015-07-28,109.70244924499
2015-07-29,109.98571618721
2015-07-30,111.49972915426
2015-07-31,110.34712573419
2015-08-03,111.14808743288
2015-08-04,112.51558301603
2015-08-05,115.32871678707
2015-08-06,113.69748991289
2015-08-07,113.6877220873
2015-08-10,114.37146987887
2015-08-11,115.6022159037
2015-08-12,114.57659421634
2015-08-13,115.50453764776
2015-08-14,117.85858361589
2015-08-17,120.18332610723
2015-08-18,121.32616170172
2015-08-19,119.34329310616
2015-08-20,115.77803676439
2015-08-21,112.82815343503
2015-08-24,107.94424063809
2015-08-25,107.93447281249
2015-08-26,112.74024300469
2015-08-27,115.04544984485
2015-08-28,114.14680989021
2015-08-31,111.86113870124
2015-09-01,108.96009449985
2015-09-02,110.92342744422
2015-09-03,112.50581519044
2015-09-04,110.83551701388
2015-09-08,115.39709156623
2015-09-09,114.50821943718
2015-09-10,113.49236557542
2015-09-11,115.15289592638
2015-09-14,113.6877220873
2015-09-15,114.84032550738
2015-09-16,114.85009333297
2015-09-17,115.02591419366
2015-09-18,113.45329427304
2015-09-21,116.06130370661
2015-09-22,115.37755591504
2015-09-23,116.06130370661
2015-09-24,113.73656121527
2015-09-25,109.41918230277
2015-09-28,102.85520350367
2015-09-29,103.84175388865
2015-09-30,106.86977982276
2015-10-01,107.38747457924
2015-10-02,110.4838752925
2015-10-05,110.41550051334
2015-10-06,106.30324593831
2015-10-07,107.01629720667
2015-10-08,107.06513633464
2015-10-09,106.6451198341
2015-10-12,108.06145454521
2015-10-13,110.88435614185
2015-10-14,108.7698491297
2015-10-15,109.80752386714
2015-10-16,110.61025338101
2015-10-19,111.79476888319
2015-10-20,109.4648954161
2015-10-21,105.99945336841
2015-10-22,101.18307628517
2015-10-23,103.659790517
2015-10-26,105.52956292126
2015-10-27,108.33911621982
2015-10-28,108.7698491297
2015-10-29,112.44086824802
2015-10-30,112.36255317349
2015-11-02,112.91075869516
2015-11-03,109.45510603178
2015-11-04,106.3714499724
2015-11-05,108.92647927875
2015-11-06,105.28482831337
2015-11-09,105.72535060757
2015-11-10,106.44976504692
2015-11-11,102.87663977176
2015-11-12,100.93834167729
2015-11-13,100.05729708889
2015-11-16,102.79832469723
2015-11-17,103.06263807375
2015-11-18,104.6093607956
2015-11-19,97.786159927689
2015-11-20,102.23054040693
2015-11-23,103.48358159932
2015-11-24,103.84578881899
2015-11-25,101.76064995979
2015-11-27,101.86833318726
2015-11-30,100.58592384193
2015-12-01,105.2358813918
2015-12-02,104.67788648581
2015-12-03,99.577617257428
2015-12-04,103.10179561101
2015-12-07,101.43760027738
2015-12-08,101.74107119116
2015-12-09,101.68233488526
2015-12-10,102.61232639524
2015-12-11,102.70043085408
2015-12-14,103.57168605816
2015-12-15,104.76599094465
2015-12-16,106.46934381555
2015-12-17,106.56723765871
2015-12-18,106.1854516704
2015-12-21,107.40912470984
2015-12-22,106.61618458028
2015-12-23,107.75664785304
2015-12-24,107.321020251
2015-12-28,106.65534211755
2015-12-29,107.8888045413
2015-12-30,106.63576334892
2015-12-31,105.84282321936
2016-01-04,106.95881303133
2016-01-05,108.44679944729
2016-01-06,107.89859392562
2016-01-07,107.94754084719
2016-01-08,104.81493786623
2016-01-11,103.10179561101
2016-01-12,107.09586441174
2016-01-13,102.90622317456
2016-01-14,106.2128018559
2016-01-15,103.06321207338
2016-01-19,102.86697594986
2016-01-20,102.08203145578
2016-01-21,103.27907180926
2016-01-22,105.5554108421
2016-01-25,103.44587251425
2016-01-26,103.00434123633
2016-01-27,99.7762570044
2016-01-28,96.930833213342
2016-01-29,99.923434097041
2016-02-01,101.42464044198
2016-02-02,99.962681321746
2016-02-03,99.285666695597
2016-02-04,100.1883528638
2016-02-05,97.352740878912
2016-02-08,92.535144046465
2016-02-09,95.370756031347
2016-02-10,97.862954800068
2016-02-11,95.979088014263
2016-02-12,97.431235328321
2016-02-16,100.25703550703
2016-02-17,103.47530793278
2016-02-18,102.41563286576
2016-02-19,101.50313489139
2016-02-22,104.55460661214
2016-02-23,105.3101156877
2016-02-24,104.64291286773
2016-02-25,107.34115956615
2016-02-26,107.8513734873
2016-02-29,106.58565049059
2016-03-01,108.45970547022
2016-03-02,108.07704502935
2016-03-03,107.57664291437
2016-03-04,106.02637753855
2016-03-07,107.63551375143
2016-03-08,104.97651427771
2016-03-09,107.16454705498
2016-03-10,108.78349507403
2016-03-11,111.3345646798
2016-03-14,112.02139111213
2016-03-15,110.74585630924
2016-03-16,111.22663481187
2016-03-17,108.46951727639
2016-03-18,110.49074934866
2016-03-21,109.31333260754
2016-03-22,110.40244309308
2016-03-23,109.64693401752
2016-03-24,110.29451322514
2016-03-28,109.99034723368
2016-03-29,111.15795216864
2016-03-30,112.04101472448
2016-03-31,110.23564238809
2016-04-01,111.57004802803
2016-04-04,112.37461613447
2016-04-05,109.02879022843
2016-04-06,110.00015903986
2016-04-07,108.20459850964
2016-04-08,106.82113383881
2016-04-11,106.22261366207
2016-04-12,107.47852485261
2016-04-13,108.70780617813
2016-04-14,107.87189487678
2016-04-15,107.98990588403
2016-04-18,108.6389664239
2016-04-19,109.62239148431
2016-04-20,111.33355108943
2016-04-21,111.21554008218
2016-04-22,112.9168654367
2016-04-25,112.40548440528
2016-04-26,113.85111924409
2016-04-27,111.91377187508
2016-04-28,112.73001467522
2016-04-29,110.40913153264
2016-05-02,111.9629431281
2016-05-03,112.17929664139
2016-05-04,111.18603733037
2016-05-05,111.98261162931
2016-05-06,110.95001531587
2016-05-09,112.04161713293
2016-05-10,112.56283241495
2016-05-11,110.39929728204
2016-05-12,106.79996156093
2016-05-13,106.11156401864
2016-05-16,108.66846917571
2016-05-17,108.37344165759
2016-05-18,108.76681168175
2016-05-19,107.90139762859
2016-05-20,108.80614868417
2016-05-23,108.26526490094
2016-05-24,109.77973949398
2016-05-25,111.80559511843
2016-05-26,111.19587158097
2016-05-27,111.37288809185
2016-05-31,111.35321959064
2016-06-01,113.37907521509
2016-06-02,118.04051000145
2016-06-03,118.05034425206
2016-06-06,120.26305063799
2016-06-07,119.5844873463
2016-06-08,120.68592341397
2016-06-09,119.25995707637
2016-06-10,118.52238828106
2016-06-13,117.2045987001
2016-06-14,117.57830022306
2016-06-15,117.93233324481
2016-06-16,119.62382434872
2016-06-17,119.0927748161
2016-06-20,120.31222189101
2016-06-21,119.08294056549
2016-06-22,118.16835525931
2016-06-23,118.99443231006
2016-06-24,115.70979260827
2016-06-27,113.6445999814
2016-06-28,116.91940543258
2016-06-29,119.17144882093
2016-06-30,120.10570262832
2016-07-01,117.96183599662
2016-07-05,117.71597973152
2016-07-06,118.24702926414
2016-07-07,113.55609172597
2016-07-08,115.0607320684
2016-07-11,114.51001403457
2016-07-12,113.83145074288
2016-07-13,117.45828830768
2016-07-14,117.4287216971
2016-07-15,116.91623378033
2016-07-18,116.65013428509
2016-07-19,113.48650695275
2016-07-20,114.80714889211
2016-07-21,116.59100106392
2016-07-22,118.71979702587
2016-07-25,116.13764636832
2016-07-26,115.55616969353
2016-07-27,114.23552775418
2016-07-28,114.11726131185
2016-07-29,113.54564017392
2016-08-01,112.79661937249
2016-08-02,114.03841701696
2016-08-03,115.17180375596
2016-08-04,114.92541533444
2016-08-05,117.56669921315
2016-08-08,116.61071213764
2016-08-09,117.81308763467
2016-08-10,117.81308763467
2016-08-11,117.46814384454
2016-08-12,117.85250978211
2016-08-15,117.44843277082
2016-08-16,117.21189988616
2016-08-17,118.80849685762
2016-08-18,119.2914181638
2016-08-19,118.34528662516
2016-08-22,118.41427538318
2016-08-23,118.03976498247
2016-08-24,116.99507807522
2016-08-25,115.82226918878
2016-08-26,115.53645861981
2016-08-29,115.32949234573
2016-08-30,115.18165929282
2016-08-31,115.42804771434
2016-09-01,114.4819161757
2016-09-02,115.04368177677
2016-09-06,114.68888244978
2016-09-07,114.78743781839
2016-09-08,114.85642657641
2016-09-09,113.88072842719
2016-09-12,114.54104939687
2016-09-13,112.34326467689
2016-09-14,111.18031132731
2016-09-15,112.77690829877
2016-09-16,113.39780712101
2016-09-19,113.17112977321
2016-09-20,112.97401903599
2016-09-21,115.00425962933
2016-09-22,115.24079251399
2016-09-23,113.95957272207
2016-09-26,113.26968514181
2016-09-27,114.06798362754
2016-09-28,114.58047154431
2016-09-29,113.36824051042
2016-09-30,113.78217305858
2016-10-03,113.06271886774
2016-10-04,113.11199655204
2016-10-05,113.31896282612
2016-10-06,112.34326467689
2016-10-07,112.07716518165
2016-10-10,113.05286333088
2016-10-11,110.69739002113
2016-10-12,109.01821126646
2016-10-13,108.43543746337
2016-10-14,108.29715215416
2016-10-17,107.16123711424
2016-10-18,110.06522860761
2016-10-19,109.69976029042
2016-10-20,109.57135250329
2016-10-21,109.88743321005
2016-10-24,110.6480024107
2016-10-25,110.27265657142
2016-10-26,109.65037267998
2016-10-27,109.47257728243
2016-10-28,106.07470968474
2016-10-31,106.0351995964
2016-11-01,104.5239387172
2016-11-02,104.40540845216
2016-11-03,103.91153234785
2016-11-04,104.80050933561
2016-11-07,108.39592737502
2016-11-08,111.38881656717
2016-11-09,116.57451566248
2016-11-10,118.4314898147
2016-11-11,117.81908344535
2016-11-14,122.46151882591
2016-11-15,122.07629546455
2016-11-16,121.78984732404
2016-11-17,124.65432872907
2016-11-18,123.35049581368
2016-11-21,125.30624518676
2016-11-22,126.84713863223
2016-11-23,127.74599314208
2016-11-25,127.98305367215
2016-11-28,126.81750606597
2016-11-29,130.41292410538
2016-11-30,129.23749897711
2016-12-01,133.24777294415
2016-12-02,131.85504232998
2016-12-05,127.86452340712
2016-12-06,126.96566889726
2016-12-07,127.07432164021
2016-12-08,127.71636057582
2016-12-09,127.33113721446
2016-12-12,126.69897580093
2016-12-13,126.4322827046
2016-12-14,125.10869474504
2016-12-15,123.88388200634
2016-12-16,125.25685757633
2016-12-19,122.58004909095
2016-12-20,123.10355776152
2016-12-21,121.83923493447
2016-12-22,123.16282289404
2016-12-23,124.40739067691
2016-12-27,124.68396129533
2016-12-28,123.05417015109
2016-12-29,122.92576236397
2016-12-30,122.49115139217
2017-01-03,121.33548130807
2017-01-04,122.46151882591
2017-01-05,122.98502749648
2017-01-06,122.73808944433
2017-01-09,121.67131705901
2017-01-10,121.41450148476
2017-01-11,121.37491087533
2017-01-12,121.38480852769
2017-01-13,121.05818599985
2017-01-17,119.80118415029
2017-01-18,119.73190058378
2017-01-19,121.30562730882
2017-01-20,121.27593435174
2017-01-23,117.98001611628
2017-01-24,116.40628939124
2017-01-25,117.92063020213
2017-01-26,116.43598234831
2017-01-27,116.2479269535
2017-01-30,115.51550067895
2017-01-31,117.39605462711
2017-02-01,120.36535033474
2017-02-02,119.21722266112
2017-02-03,121.30562730882
2017-02-06,119.55374284132
2017-02-07,119.43497101301
2017-02-08,120.08821606869
2017-02-09,119.96944424039
2017-02-10,120.44453155361
2017-02-13,120.80084703852
2017-02-14,124.52236432541
2017-02-15,127.12544689576
2017-02-16,128.16470039343
2017-02-17,123.98789109804
2017-02-21,125.04693990042
2017-02-22,127.47186472832
2017-02-23,128.40224405004
2017-02-24,127.65002247077
2017-02-27,128.13500743635
2017-02-28,127.44217177124
2017-03-01,128.70907127316
2017-03-02,128.18449569815
2017-03-03,129.35241867648
2017-03-06,129.95617547036
2017-03-07,129.25344215289
2017-03-08,130.36197921707
2017-03-09,131.45072097653
2017-03-10,131.44082332418
2017-03-13,131.26266558172
2017-03-14,130.60942052604
2017-03-15,132.73741578317
2017-03-16,131.6981622855
2017-03-17,130.4510580883
2017-03-20,129.01589849628
2017-03-21,127.76879429908
2017-03-22,127.01657271982
2017-03-23,126.52169010188
2017-03-24,125.47253895185
2017-03-27,124.96775868155
2017-03-28,125.71008260846
2017-03-29,124.44318310654
2017-03-30,125.61110608487
2017-03-31,126.24455583583
2017-04-03,127.42237646652
2017-04-04,126.5414854066
2017-04-05,125.97731922215
2017-04-06,127.52135299011
2017-04-07,127.04626567689
2017-04-10,127.97664499861
2017-04-11,128.68927596844
2017-04-12,128.25209806985
2017-04-13,127.80498430992
2017-04-17,128.48062288048
2017-04-18,127.71556155793
2017-04-19,128.43094357382
2017-04-20,131.08381854939
2017-04-21,130.33862894951
2017-04-24,131.74952125861
2017-04-25,132.97163220242
2017-04-26,133.13060598372
2017-04-27,133.12067012239
2017-04-28,134.20367900755
2017-05-01,135.90271129527
2017-05-02,138.01904975893
2017-05-03,138.05879320426
2017-05-04,139.19148139607
2017-05-05,139.86711996663
2017-05-08,140.65205301183
2017-05-09,141.4866653637
2017-05-10,142.12256048893
2017-05-11,143.46390176871
2017-05-12,141.98345843029
2017-05-15,141.2978839984
2017-05-16,140.95012885179
2017-05-17,138.1680876789
2017-05-18,139.33058345472
2017-05-19,140.4533357852
2017-05-22,140.09564477726
2017-05-23,140.97993643578
2017-05-24,143.01678800878
2017-05-25,144.29851412058
2017-05-26,144.63633340585
2017-05-30,144.61646168319
2017-05-31,143.9308872513
2017-06-01,146.70299256285
2017-06-02,146.78247945351
2017-06-05,147.05074770946
2017-06-06,147.05074770946
2017-06-07,148.62061379987
2017-06-08,148.35234554392
2017-06-09,148.82926688784
2017-06-12,146.90170978949
2017-06-13,147.81580903201
2017-06-14,149.16708617312
2017-06-15,148.34240968259
2017-06-16,149.62413579438
2017-06-19,150.75682398619
2017-06-20,150.62765778888
2017-06-21,151.12445085547
2017-06-22,151.99880665266
2017-06-23,151.12445085547
2017-06-26,150.22028747428
2017-06-27,150.22028747428
2017-06-28,150.96547707416
2017-06-29,150.80650329285
2017-06-30,150.85618259951
2017-07-03,151.42252669542
2017-07-05,152.34656179927
2017-07-06,151.3529756661
2017-07-07,152.89303417251
2017-07-10,153.05200795382
2017-07-11,153.54880102041
2017-07-12,154.10701530612
2017-07-13,154.5456122449
2017-07-14,154.77487882653
2017-07-17,154.50573979592
2017-07-18,152.82112882653
2017-07-19,153.74816326531
2017-07-20,155.2334119898
2017-07-21,155.8115625
2017-07-24,155.58229591837
2017-07-25,155.75175382653
2017-07-26,155.19353954082
2017-07-27,153.40924744898
2017-07-28,154.79481505102
2017-07-31,153.81794005102
2017-08-01,154.04720663265
2017-08-02,154.24656887755
2017-08-03,158.03445153061
2017-08-04,156.29003188776
2017-08-07,156.48939413265
2017-08-08,155.77169005102
2017-08-09,155.08389030612
2017-08-10,151.93396683673
2017-08-11,151.66482780612
2017-08-14,155.17360331633
2017-08-15,155.26331632653
2017-08-16,155.40286989796
2017-08-17,155.31315688776
2017-08-18,153.95749362245
2017-08-21,154.24656887755
2017-08-22,156.16044642857
2017-08-23,156.09066964286
2017-08-24,155.65207270408
2017-08-25,155.60223214286
2017-08-28,156.03086096939
2017-08-29,155.92121173469
2017-08-30,156.39968112245
2017-08-31,157.19713010204
2017-09-01,157.68556760204
2017-09-05,157.75534438776
2017-09-06,158.25375
2017-09-07,159.73899872449
2017-09-08,162.31077168367
2017-09-11,162.68955994898
2017-09-12,162.31077168367
2017-09-13,161.78246173469
2017-09-14,162.26093112245
2017-09-15,162.16125
2017-09-18,160.48660714286
2017-09-19,155.54242346939
2017-09-20,154.53564413265
2017-09-21,152.90087372449
2017-09-22,153.0802997449
2017-09-25,151.49536989796
2017-09-26,152.9706505102
2017-09-27,153.71825892857
2017-09-28,156.79840561224
2017-09-29,158.50295280612
2017-10-02,159.92839285714
2017-10-03,162.49019770408
2017-10-04,162.68955994898
2017-10-05,160.77568239796
2017-10-06,160.76571428571
2017-10-09,157.72544005102
2017-10-10,155.60223214286
2017-10-11,156.3
2017-10-12,154.49
2017-10-13,153.06
2017-10-16,151.44
2017-10-17,155.9
2017-10-18,157.43
2017-10-19,157.64
2017-10-20,160.84
2017-10-23,161.47
2017-10-24,160.08
2017-10-25,160.16
2017-10-26,178.6
2017-10-27,173.12
2017-10-30,171.23
2017-10-31,170.03
2017-11-01,171.8
2017-11-02,172.32
2017-11-03,176.99
2017-11-06,176.95
2017-11-07,176.83
2017-11-09,172.53
2017-11-10,175.12
2017-11-13,173.02
2017-11-14,171.83
2017-11-15,171.0
2017-11-16,174.76
2017-11-17,173.2
2017-11-20,174.94
2017-11-21,176.45
2017-11-22,176.24
2017-11-24,176.46
2017-11-27,176.09
2017-11-28,178.84
2017-11-29,179.57
2017-11-30,180.18
2017-12-01,181.31
2017-12-04,178.7
2017-12-05,178.69
2017-12-06,178.9
2017-12-07,178.83
2017-12-08,182.73
2017-12-11,181.57
2017-12-12,181.33
2017-12-13,179.11
2017-12-14,178.49
2017-12-15,179.7
2017-12-18,177.34
2017-12-19,178.8
2017-12-20,179.55
2017-12-21,180.73
2017-12-22,179.96
2017-12-26,180.42
2017-12-27,180.85
2017-12-28,181.23
2017-12-29,180.39
2018-01-02,180.69
2018-01-03,181.8
2018-01-04,183.37
2018-01-05,185.81
2018-01-08,184.65
2018-01-09,183.6
2018-01-10,183.48
2018-01-11,184.21
2018-01-12,184.2
2018-01-16,184.64
2018-01-17,185.1
2018-01-18,185.49
2018-01-19,187.8
2018-01-22,189.34
2018-01-23,189.31
2018-01-24,190.14
2018-01-25,191.87
2018-01-26,193.1
2018-01-29,193.74
2018-01-30,187.89
2018-01-31,186.82
2018-02-01,187.39
2018-02-02,185.0
2018-02-05,180.95
2018-02-06,182.01
2018-02-07,181.49
2018-02-08,178.0
2018-02-09,176.39
2018-02-12,177.38
2018-02-13,178.52
2018-02-14,176.77
2018-02-15,177.17
2018-02-16,178.51
2018-02-20,178.03
2018-02-21,175.77
2018-02-22,175.06
2018-02-23,175.55
2018-02-26,175.75
2018-02-27,176.27
2018-02-28,177.06
2018-03-01,176.45
2018-03-02,177.53
2018-03-05,178.46
2018-03-06,178.23
2018-03-07,178.64
2018-03-08,176.25
2018-03-09,177.38
2018-03-12,177.07
2018-03-13,177.44
2018-03-14,176.62
2018-03-15,174.59
2018-03-16,173.91
2018-03-19,172.06
2018-03-20,171.63
2018-03-21,170.01
2018-03-22,169.45
2018-03-23,168.11
2018-03-26,170.75
2018-03-27,168.36
