Date,MO
2017-12-14,71.79
2017-12-15,71.67
2017-12-18,72.65
2017-12-19,73.9
2017-12-20,72.6
2017-12-21,71.94
2017-12-22,72.14
2017-12-26,72.08
2017-12-27,72.43
2017-12-28,71.27
2017-12-29,71.41
2018-01-02,70.74
2018-01-03,70.48
2018-01-04,70.2
2018-01-05,70.4
2018-01-08,70.31
2018-01-09,69.57
2018-01-10,70.29
2018-01-11,70.29
2018-01-12,69.61
2018-01-16,68.92
2018-01-17,70.15
2018-01-18,70.03
2018-01-19,71.12
2018-01-22,71.28
2018-01-23,71.45
2018-01-24,71.56
2018-01-25,69.91
2018-01-26,71.02
2018-01-29,69.83
2018-01-30,69.82
2018-01-31,70.34
2018-02-01,69.93
2018-02-02,69.4
2018-02-05,66.04
2018-02-06,66.53
2018-02-07,66.79
2018-02-08,64.05
2018-02-09,64.03
2018-02-12,65.35
2018-02-13,65.64
2018-02-14,65.18
2018-02-15,65.32
2018-02-16,65.46
2018-02-20,64.19
2018-02-21,63.93
2018-02-22,63.34
2018-02-23,64.59
2018-02-26,65.43
2018-02-27,64.0
2018-02-28,62.95
2018-03-01,62.43
2018-03-02,62.55
2018-03-05,64.13
2018-03-06,64.77
2018-03-07,64.07
2018-03-08,65.43
2018-03-09,65.65
2018-03-12,65.77
2018-03-13,66.13
2018-03-14,63.82
2018-03-15,63.81
2018-03-16,63.19
2018-03-19,62.48
2018-03-20,61.52
2018-03-21,60.0
2018-03-22,60.39
2018-03-23,59.27
2018-03-26,59.6
2018-03-27,60.72
