Date,AIV
2018-01-11,40.95
2018-01-12,40.62
2018-01-16,40.71
2018-01-17,40.96
2018-01-18,40.58
2018-01-19,40.6
2018-01-22,41.39
2018-01-23,42.34
2018-01-24,42.09
2018-01-25,42.27
2018-01-26,42.1
2018-01-29,41.45
2018-01-30,40.95
2018-01-31,41.84
2018-02-01,40.8
2018-02-02,40.55
2018-02-05,39.67
2018-02-06,39.62
2018-02-07,39.21
2018-02-08,38.21
2018-02-09,39.34
2018-02-12,39.27
2018-02-13,39.28
2018-02-14,38.7
2018-02-15,39.37
2018-02-16,39.69
2018-02-20,39.11
2018-02-21,38.0
2018-02-22,38.28
2018-02-23,38.88
2018-02-26,39.01
2018-02-27,38.43
2018-02-28,38.66
2018-03-01,38.48
2018-03-02,38.41
2018-03-05,38.76
2018-03-06,38.62
2018-03-07,38.82
2018-03-08,39.0
2018-03-09,39.99
2018-03-12,40.04
2018-03-13,40.05
2018-03-14,40.3
2018-03-15,40.26
2018-03-16,40.69
2018-03-19,40.46
2018-03-20,40.11
2018-03-21,39.79
2018-03-22,39.11
2018-03-23,38.62
2018-03-26,39.1
2018-03-27,39.55
