Date,A
2017-12-29,66.97
2018-01-02,67.6
2018-01-03,69.32
2018-01-04,68.8
2018-01-05,69.9
2018-01-08,70.05
2018-01-09,71.77
2018-01-10,70.79
2018-01-11,70.8
2018-01-12,71.73
2018-01-16,71.23
2018-01-17,72.06
2018-01-18,72.19
2018-01-19,73.07
2018-01-22,73.48
2018-01-23,73.44
2018-01-24,73.58
2018-01-25,73.86
2018-01-26,74.82
2018-01-29,74.53
2018-01-30,72.99
2018-01-31,73.43
2018-02-01,72.83
2018-02-02,71.25
2018-02-05,68.22
2018-02-06,68.45
2018-02-07,68.06
2018-02-08,65.05
2018-02-09,66.98
2018-02-12,68.43
2018-02-13,68.34
2018-02-14,69.7
2018-02-15,72.02
2018-02-16,71.97
2018-02-20,71.08
2018-02-21,71.25
2018-02-22,70.68
2018-02-23,70.7
2018-02-26,70.58
2018-02-27,69.0
2018-02-28,68.59
2018-03-01,67.38
2018-03-02,67.51
2018-03-05,67.55
2018-03-06,68.11
2018-03-07,69.7
2018-03-08,69.85
2018-03-09,71.13
2018-03-12,70.71
2018-03-13,70.68
2018-03-14,69.92
2018-03-15,70.18
2018-03-16,69.9
2018-03-19,69.34
2018-03-20,69.85
2018-03-21,69.4
2018-03-22,67.47
2018-03-23,66.06
2018-03-26,68.2
2018-03-27,67.0
